filename,source_dataset,class_label,subset,Low Frequency Energy Ratio,High Frequency Energy Ratio,Radial Mean,Radial Std,Radial Entropy,Spectral Centroid,Spectral Bandwidth,Log Spectrum Std
rl_coco_001895.png,MS_COCO_2017,rl,train,0.9925651637307845,0.001602253804658994,431240806400.0,5625500139520.0,0.09826960238630543,0.04398678815478547,0.47943123291699086,0.972342816393345
ai_mj_001704.png,Midjourney,ai,train,0.99387443061799,0.0012102883865027637,379033649152.0,5012268253184.0,0.04915670010792772,0.02944332798886936,0.4451001652601887,1.1621776739885545
ai_diff_000450.png,DiffusionDB,ai,train,0.9838449665290073,0.0038463823375186152,261564956672.0,3435755208704.0,0.09826960238630543,0.037848943038614226,0.6275542872350939,0.9527618237056085
rl_open_001763.png,OpenImages,rl,train,0.9741191640814088,0.0040431822011772174,398256177152.0,5294502969344.0,0.04915670010792772,0.029668949976582926,0.7237233966394228,1.0988297266168605
ai_diff_001939.png,DiffusionDB,ai,train,0.9875591594854927,0.002635820024407261,141239238656.0,1888014827520.0,0.04915670010792772,0.013837502634659877,0.48011436210737773,0.9261436199619141
rl_open_001356.png,OpenImages,rl,train,0.9694618931717636,0.004615828859153261,163422961664.0,2098699173888.0,0.09826960238630543,0.14337611160158412,1.2151709874202428,1.2256110911475637
ai_mj_002078.png,Midjourney,ai,train,0.99352207725161,0.0011449009399502165,274937118720.0,3648872775680.0,0.04915670010792772,0.033026434379990074,0.5133066521660398,1.0808544931326811
ai_sdxl_002422.png,SDXL_Generated_10K,ai,train,0.9975908285791352,0.00032583792829857244,298776592384.0,3977332391936.0,0.04915670010792772,0.02382478324553734,0.3887796733945521,1.2018495772507614
rl_open_002499.png,OpenImages,rl,train,0.9952500879168203,0.0011472273725200253,432008069120.0,5787315863552.0,0.04915670010792772,0.008034995634486954,0.307626717910939,0.9391827875588517
ai_mj_001969.png,Midjourney,ai,train,0.9565338659077127,0.007600389572971824,184721047552.0,2454262906880.0,0.04915670010792772,0.04938540778676973,1.0201175877157544,1.0765072231723534
ai_diff_002710.png,DiffusionDB,ai,train,0.9785820304677528,0.0035132241410920696,340514340864.0,4463504392192.0,0.04915670010792772,0.07253171041731256,0.8339113481484587,1.0738769425123689
ai_mj_000939.png,Midjourney,ai,train,0.9882118608666659,0.003385833703256832,98849603584.0,1271093919744.0,0.09826960238630573,0.07022284675797119,0.6998692785736401,1.1083352617965039
ai_sdxl_002601.png,SDXL_Generated_10K,ai,train,0.9985070837918082,0.0003982442011882605,342710452224.0,4566422650880.0,0.04915670010792772,0.01460585065248426,0.2518498848626233,0.949658092625382
rl_open_001914.png,OpenImages,rl,train,0.9807995081472817,0.002874350468383703,335287582720.0,4478850826240.0,0.04915670010792772,0.0258317695341665,0.6514722240127938,1.109819652497864
ai_sdxl_000979.png,SDXL_Generated_10K,ai,train,0.9978314375970899,0.00037523428749780085,498609487872.0,6693552390144.0,0.04915670010792772,0.005602582710037449,0.235568619671071,1.1065462518383122
ai_sdxl_002103.png,SDXL_Generated_10K,ai,train,0.9980508945408911,0.00020993832695644142,374778167296.0,5030261293056.0,0.04915670010792772,0.004767313221359893,0.212212326980502,1.3404492914053021
rl_coco_001593.png,MS_COCO_2017,rl,train,0.983054858343167,0.0031969929375578144,256983875584.0,3338665197568.0,0.09826960238630543,0.0621084110273787,0.7544646278308275,1.0756396805941753
ai_diff_000533.png,DiffusionDB,ai,train,0.991029426611766,0.0016887337649566453,398140669952.0,5281485422592.0,0.04915670010792772,0.023407461343311686,0.4744189527319656,1.0368709791370325
ai_diff_000180.png,DiffusionDB,ai,train,0.9846524395008697,0.0014206989442145733,443493941248.0,5860947394560.0,0.04915670010792772,0.053085954969511524,0.7513135416888259,1.290443939813995
ai_mj_002752.png,Midjourney,ai,train,0.9818477980441138,0.00245085980723601,342259367936.0,4487957184512.0,0.09826960238630543,0.04859020203476886,0.7028248682233265,1.080942644782907
rl_open_001659.png,OpenImages,rl,train,0.9741446083911182,0.004082147046365055,484955062272.0,6478304903168.0,0.04915670010792772,0.03051543587839086,0.7560468297353966,1.0792923718435539
rl_coco_001263.png,MS_COCO_2017,rl,train,0.9656042522076647,0.008147319454233408,260065214464.0,3410689523712.0,0.09826960238630543,0.060847037602481044,0.9698053583091406,0.9668477508792616
ai_mj_001778.png,Midjourney,ai,train,0.9988383023605837,0.00015628004512341744,1075210551296.0,14361998393344.0,0.04915670010792772,0.011312587656304563,0.23664093161680952,1.1631747437289932
rl_open_001550.png,OpenImages,rl,train,0.9721444593490329,0.006901890025650621,349965680640.0,4654958116864.0,0.04915670010792772,0.031511920432917055,0.7873440575160967,0.9275725927665714
rl_imgn_001475.png,ImageNet_1K_256,rl,train,0.9985715895335054,0.00024371918006207442,331913494528.0,4455572963328.0,0.04915670010792772,0.005084199498266859,0.204757507206427,1.1686249491676735
rl_coco_000817.png,MS_COCO_2017,rl,train,0.9829033689818849,0.0035834728183260895,597286060032.0,7928446713856.0,0.04915670010792772,0.030446449190102545,0.6401027074826623,0.9944488740580244
ai_diff_000283.png,DiffusionDB,ai,train,0.9948344278288923,0.0009631132093792553,329261056000.0,4338968428544.0,0.04915670010792772,0.037886307977963475,0.45090451242516544,1.1102390625686618
ai_sdxl_002372.png,SDXL_Generated_10K,ai,train,0.9955865398743473,0.0004935384819160974,461401882624.0,6180992188416.0,0.04915670010792772,0.013935743191743557,0.3821377509544177,1.240292440592266
ai_diff_002491.png,DiffusionDB,ai,train,0.9934567280407494,0.0016866288088571953,143928967168.0,1871130394624.0,0.09826960238630543,0.04482034840711877,0.46335055454065205,0.9434857712768858
rl_imgn_001254.png,ImageNet_1K_256,rl,train,0.9483659736678852,0.006545727531645399,181520711680.0,2397738369024.0,0.04915670010792772,0.05672135097423874,1.0566085197285746,1.114434967159037
ai_mj_000556.png,Midjourney,ai,train,0.9814276650162116,0.0025152728570368714,270653210624.0,3598083948544.0,0.04915670010792772,0.03566120572310484,0.7137102280271332,1.2295388959124804
rl_imgn_001906.png,ImageNet_1K_256,rl,train,0.9943103548642741,0.0010946743978777224,706688188416.0,9412017127424.0,0.04915670010792772,0.020106760658619608,0.40846748607424443,1.0653622147979942
ai_mj_002561.png,Midjourney,ai,train,0.9955344990553944,0.0007270745458658719,369477648384.0,4916491845632.0,0.04915670010792772,0.02434115110486125,0.42091326850567773,1.1086845184262066
rl_coco_002980.png,MS_COCO_2017,rl,train,0.9442099845983939,0.014285861012045282,97732009984.0,1277045768192.0,0.09826960238630543,0.09669402849790024,1.3442094995965317,0.9620632710415911
ai_mj_001178.png,Midjourney,ai,train,0.9800546911523184,0.004182394959693106,162304229376.0,2152017297408.0,0.04915670010792772,0.0471031087586641,0.7805390187912875,1.0237695596240486
rl_imgn_001452.png,ImageNet_1K_256,rl,train,0.9956534398441562,0.0008285864956808604,392366358528.0,5254807552000.0,0.04915670010792772,0.011466256235281549,0.32770227242015604,1.098108711555114
ai_sdxl_000127.png,SDXL_Generated_10K,ai,train,0.9948958264756971,0.0004147193352069843,263695728640.0,3532855443456.0,0.04915670010792772,0.017508388806998197,0.4685369336145557,1.3580455446907411
rl_imgn_000781.png,ImageNet_1K_256,rl,train,0.9877751362959483,0.001446566976480513,287799738368.0,3754845011968.0,0.09826960238630543,0.05887794779249591,0.6586807088928077,1.196233309373822
ai_mj_001269.png,Midjourney,ai,train,0.9724639766126281,0.005802689365476143,141025689600.0,1862266781696.0,0.04915670010792772,0.05449003884438772,0.8826794697338033,1.0671048251381314
ai_sdxl_001361.png,SDXL_Generated_10K,ai,train,0.9893358008926044,0.001956932187386081,333829668864.0,4468756709376.0,0.04915670010792772,0.020441148848503447,0.5449682872973222,1.0737862312642006
ai_sdxl_001519.png,SDXL_Generated_10K,ai,train,0.9755313476758275,0.004405343316115245,323387162624.0,4336534421504.0,0.04915670010792772,0.026421320110000878,0.7556402418706107,1.366626433544396
rl_open_000760.png,OpenImages,rl,train,0.994820851539068,0.0011513735107833757,415036669952.0,5554026053632.0,0.04915670010792772,0.012399152733521997,0.36428505831164665,1.0106385533596716
rl_coco_000224.png,MS_COCO_2017,rl,train,0.9850615128550085,0.003657660461872523,256818692096.0,3419487862784.0,0.04915670010792772,0.022624837062469004,0.571898274366296,0.915849479693147
ai_mj_000964.png,Midjourney,ai,train,0.915361664069109,0.012852862048234425,5225517568.0,61503942656.0,0.18537403435812805,0.46655561471661605,2.601114805275269,1.0417853584647943
ai_mj_001330.png,Midjourney,ai,train,0.9561041048184037,0.006632942354787802,206802878464.0,2737948852224.0,0.04915670010792772,0.04305020149362338,0.9305957289173351,1.1223451389140626
rl_open_002710.png,OpenImages,rl,train,0.9907832371764467,0.0016843373517245897,310890004480.0,4015806480384.0,0.09826960238630573,0.06336644857424022,0.5890225994434085,1.1108112402004218
rl_imgn_002239.png,ImageNet_1K_256,rl,train,0.9707049545493728,0.0071156645282454845,417937195008.0,5540408197120.0,0.04915670010792772,0.040175451839720926,0.8576029102557216,0.9466885745611037
ai_diff_001542.png,DiffusionDB,ai,train,0.9724391582955777,0.004392922334287343,256791969792.0,3397975801856.0,0.04915670010792772,0.052285549415646615,0.8864653731541559,1.178389616537912
rl_imgn_002413.png,ImageNet_1K_256,rl,train,0.9980044938961365,8.283147934970466e-05,511624413184.0,6836307099648.0,0.04915670010792772,0.012741936108725947,0.2558745563554898,1.3382856712993048
ai_mj_001898.png,Midjourney,ai,train,0.9815428759075616,0.004444580542470922,288066076672.0,3839599837184.0,0.04915670010792772,0.025203448147693788,0.6463677532984585,0.9574307282488607
ai_mj_000597.png,Midjourney,ai,train,0.9972120162825179,0.00042800126040791573,544033964032.0,7278070071296.0,0.04915670010792772,0.010111839368049125,0.2805247026093008,1.1598497683077582
rl_coco_000425.png,MS_COCO_2017,rl,train,0.9734756504608834,0.007631617732875992,285313073152.0,3748597071872.0,0.09826960238630543,0.05291420324289549,0.8745617090220926,0.9072713345943658
rl_open_000101.png,OpenImages,rl,train,0.9790747537958641,0.003857578965513815,493905477632.0,6585796001792.0,0.04915670010792772,0.02382805392643681,0.644815670409325,1.0291652992337994
rl_open_000086.png,OpenImages,rl,train,0.9887714991164874,0.002783709149233102,478804279296.0,6401720582144.0,0.04915670010792772,0.015449733487180504,0.4922391564268051,0.9620268535982642
rl_imgn_000632.png,ImageNet_1K_256,rl,train,0.9099022134170863,0.010899523288891402,220478734336.0,2910756012032.0,0.04915670010792772,0.10255871088647715,1.5390856009499863,1.1314963702521874
rl_open_000568.png,OpenImages,rl,train,0.940793042042332,0.00949291520039047,163306684416.0,2145583235072.0,0.04915670010792772,0.10807415347900169,1.4063487587690542,1.1064619216921807
rl_open_002988.png,OpenImages,rl,train,0.9878373814088018,0.0024377731965834707,108562587648.0,1451380572160.0,0.04915670010792772,0.02033777642666732,0.5492348861894442,1.0307233463349927
ai_diff_000623.png,DiffusionDB,ai,train,0.9600857433059915,0.0075680331126255955,427449581568.0,5585393156096.0,0.09826960238630543,0.055331072045640514,0.9344903364640732,1.0142795827127145
ai_mj_000101.png,Midjourney,ai,train,0.9872538400608439,0.001465479157560376,248946491392.0,3314057216000.0,0.04915670010792772,0.03172759940124219,0.6095826217504766,1.176673515948238
ai_diff_002339.png,DiffusionDB,ai,train,0.995352377121807,0.0005364715872412834,289762508800.0,3727317008384.0,0.09826960238630573,0.06615448413114716,0.5253969852060247,1.0937917291243495
rl_imgn_000707.png,ImageNet_1K_256,rl,train,0.9922450200644739,0.000505657754055126,429689307136.0,5729050689536.0,0.04915670010792772,0.026371850968752567,0.5032435341827368,1.3203708131622283
ai_sdxl_001954.png,SDXL_Generated_10K,ai,train,0.9890379760113119,0.001552628463796181,342278078464.0,4575021498368.0,0.04915670010792772,0.018369007492136453,0.5035169859070106,1.3521039420193601
ai_mj_000427.png,Midjourney,ai,train,0.8512899216116986,0.02440283237772008,2697237504.0,29320925184.0,0.14733846612808557,0.9006681236641081,4.286269154906469,1.0691629637669329
ai_mj_002452.png,Midjourney,ai,train,0.9897487141295407,0.0014647623825151303,279928832000.0,3677237018624.0,0.04915670010792772,0.05308721047831328,0.6273197648705436,1.253966306901313
rl_open_000447.png,OpenImages,rl,train,0.9613005595231032,0.005592574243641032,529838080000.0,7070479286272.0,0.04915670010792772,0.03119647653458836,0.8537823265450095,1.0367184187396639
rl_open_002155.png,OpenImages,rl,train,0.976561220684514,0.004974963811394025,311832477696.0,4139544215552.0,0.04915670010792772,0.038549890485420395,0.7593703249947675,1.0325721508433712
ai_mj_001350.png,Midjourney,ai,train,0.9982726342029766,0.00025723325154049817,673810350080.0,9046147989504.0,0.04915670010792772,0.006410104813397177,0.2380594608868143,1.1039436636757962
rl_coco_002634.png,MS_COCO_2017,rl,train,0.9718105056884434,0.004087752239139187,342742663168.0,4540529639424.0,0.04915670010792772,0.056442357518701594,0.9447877838553038,1.0887078553192486
rl_open_002209.png,OpenImages,rl,train,0.9829493749299266,0.003554290520769485,1070610907136.0,14306754166784.0,0.04915670010792772,0.014817786829987417,0.5488587996462544,0.9135245594403565
ai_sdxl_001267.png,SDXL_Generated_10K,ai,train,0.9935792571838706,0.0009765009928214834,289652637696.0,3867425374208.0,0.04915670010792772,0.01932138206460429,0.4371762641934923,1.1957828964733281
rl_imgn_001612.png,ImageNet_1K_256,rl,train,0.9936305574981456,0.0015496259613138519,475963064320.0,6283110907904.0,0.09826960238630543,0.025871298230446014,0.4073702314225266,1.000418148807111
rl_open_002447.png,OpenImages,rl,train,0.9934566019685123,0.0009712122668878549,398034272256.0,5297997873152.0,0.04915670010792772,0.02170200680230518,0.42696947116089257,1.207004925973414
rl_coco_000853.png,MS_COCO_2017,rl,train,0.9749409950942987,0.0066316048700982705,461231095808.0,6165336948736.0,0.04915670010792772,0.023014500495179384,0.7080052207747747,0.929509861097022
ai_sdxl_001180.png,SDXL_Generated_10K,ai,train,0.9972990222358058,0.0004070761994740746,365938212864.0,4904791310336.0,0.04915670010792772,0.007087394533429891,0.2567491371305226,1.0875242691569489
ai_mj_002374.png,Midjourney,ai,train,0.9965223138671958,0.00047526874345815316,759164174336.0,10188222365696.0,0.04915670010792772,0.008505309147671645,0.3305451483252622,1.0856373715062737
rl_open_000882.png,OpenImages,rl,train,0.9885554195622303,0.0021865471206665254,241695653888.0,3131239301120.0,0.09826960238630543,0.06722662451678664,0.682614555424538,1.13319296521522
ai_sdxl_000806.png,SDXL_Generated_10K,ai,train,0.9452393860794326,0.006920465702689174,205137510400.0,2745666633728.0,0.04915670010792772,0.04085243037824708,1.051015175236892,1.1463944445393484
rl_imgn_001392.png,ImageNet_1K_256,rl,train,0.9984809180148028,0.000252051076530957,320295698432.0,4280174247936.0,0.04915670010792772,0.009789290329259574,0.2148407617480314,1.1612970972064205
rl_open_000126.png,OpenImages,rl,train,0.9756055809034323,0.005995199017809907,302747451392.0,3962030522368.0,0.09826960238630543,0.05392885052158112,0.8078090555828413,0.9970423694079552
rl_coco_001938.png,MS_COCO_2017,rl,train,0.9969702995652043,0.0004954852056353816,388009820160.0,5204654686208.0,0.04915670010792772,0.006291701771831857,0.2608139613498554,1.0603908048424742
rl_imgn_001412.png,ImageNet_1K_256,rl,train,0.9572291293478861,0.009478230985997154,179662520320.0,2304639238144.0,0.09826960238630573,0.10661551753054005,1.2033282163278831,1.0078273822004786
ai_mj_001725.png,Midjourney,ai,train,0.9979189527214976,0.00034082428150913327,713063137280.0,9473962803200.0,0.04915670010792772,0.022082944311062495,0.3280544217488155,1.279472249551284
ai_diff_002477.png,DiffusionDB,ai,train,0.9675248896179613,0.006668271337861509,287550570496.0,3761045766144.0,0.04915670010792772,0.09694287008327018,1.130461405931482,1.018022075145303
rl_imgn_000971.png,ImageNet_1K_256,rl,train,0.9720218190219927,0.008881948848525814,236668551168.0,3119477161984.0,0.09826960238630543,0.043352713591379495,0.8634342450438843,0.8599884779309274
ai_mj_000054.png,Midjourney,ai,train,0.9894812419553318,0.002127101556606555,334731378688.0,4477201416192.0,0.04915670010792772,0.02177529055291131,0.5130545116176364,1.0810092757086616
ai_diff_002908.png,DiffusionDB,ai,train,0.9926063889274227,0.0017339002856245273,224400146432.0,2936911167488.0,0.09826960238630543,0.04690003180719779,0.5375377653545783,0.9859392838152756
rl_open_001144.png,OpenImages,rl,train,0.9987576373271719,0.0002681249141442358,532292632576.0,7012864753664.0,0.09826960238630543,0.024108082713129114,0.24607820828716517,1.1079129047800698
rl_imgn_000900.png,ImageNet_1K_256,rl,train,0.9934257529436593,0.0013240776066093976,448573767680.0,5993936715776.0,0.04915670010792772,0.01453594923311658,0.39882400469995233,1.0392675025596634
rl_open_001372.png,OpenImages,rl,train,0.9871792460021174,0.0018268293802512893,194210103296.0,2516489601024.0,0.09826960238630543,0.07577637664704623,0.7443539281320933,1.2778792285523617
rl_imgn_002055.png,ImageNet_1K_256,rl,train,0.8971442923416937,0.01763999109487207,78733369344.0,994394046464.0,0.09826960238630543,0.2421906711095654,2.1798654130967,1.097647876616168
ai_mj_002805.png,Midjourney,ai,train,0.9877200292563433,0.0017132297219391327,303855894528.0,4054037037056.0,0.04915670010792772,0.026266731208828182,0.5681454593891404,1.1482597812422546
ai_mj_000220.png,Midjourney,ai,train,0.9927735426489347,0.0011196334764248218,424324235264.0,5592168529920.0,0.09826960238630543,0.03396691398090321,0.494965893108532,1.1026794573170788
ai_diff_002285.png,DiffusionDB,ai,train,0.9752439653028699,0.004305351173988613,274979291136.0,3643751792640.0,0.04915670010792772,0.05146409252181306,0.8653897752999666,1.0701236182671114
ai_mj_001098.png,Midjourney,ai,train,0.9983489837844883,0.0002999223405224724,1088312377344.0,14590457937920.0,0.04915670010792772,0.006506360737532431,0.21133393115392346,1.2691690240262685
ai_diff_001640.png,DiffusionDB,ai,train,0.9672675042783911,0.006392695961717678,217474793472.0,2850707734528.0,0.04915670010792772,0.07044219909118056,0.9871127280241135,1.0223604768814156
rl_open_001354.png,OpenImages,rl,train,0.98807179285965,0.002387648233024241,440630902784.0,5883452456960.0,0.04915670010792772,0.023079357287034627,0.5474953677327203,1.0145473753110668
ai_mj_000252.png,Midjourney,ai,train,0.9916481000383194,0.001508131139023214,308127137792.0,4038847365120.0,0.09826960238630543,0.047002819538865544,0.5601227473745485,1.1414683464448674
ai_diff_002827.png,DiffusionDB,ai,train,0.976462156882098,0.005229732888910836,152183324672.0,2024623177728.0,0.04915670010792772,0.03896629048783326,0.7894824538175675,1.0396558068726582
ai_sdxl_000175.png,SDXL_Generated_10K,ai,train,0.9948609912444552,0.0007994284888064267,299076386816.0,3986846646272.0,0.04915670010792772,0.020204211530284403,0.4130871639345629,1.1439392701765199
rl_imgn_002707.png,ImageNet_1K_256,rl,train,0.9912602290932165,0.001301471172518177,201865052160.0,2639585607680.0,0.09826960238630543,0.059973180136724175,0.6858926414788502,1.3894398412851008
ai_sdxl_001381.png,SDXL_Generated_10K,ai,train,0.9975796747207005,0.00026223628048592724,301814874112.0,4048422699008.0,0.04915670010792772,0.008834170338753182,0.2915759619994416,1.3340924765781608
ai_mj_001709.png,Midjourney,ai,train,0.9928995411919426,0.0014199438822609873,382056005632.0,5062744604672.0,0.04915670010792772,0.027879454453769395,0.45495421779735734,0.9844505099777817
