filename,source_dataset,class_label,subset,Mean Gradient,Std Gradient,Max Gradient,Gradient Entropy,Edge Density,Orientation Mean,Orientation Std,Orientation Entropy
ai_sdxl_000520.png,SDXL_Generated_10K,ai,train,34.89789962768555,57.83198928833008,730.010986328125,2.7813213776857904,0.0603485107421875,0.13289818167686462,1.7332279682159424,5.129514701530222
rl_coco_001831.png,MS_COCO_2017,rl,train,109.52043151855469,123.53189849853516,1014.126220703125,4.20121620051663,0.1226959228515625,0.06861093640327454,1.8497484922409058,5.145892273070553
rl_coco_000112.png,MS_COCO_2017,rl,train,86.34622955322266,94.47457122802734,782.7962646484375,4.2459462927688465,0.1251983642578125,0.06888923048973083,1.8112170696258545,5.135290528460807
ai_sdxl_002598.png,SDXL_Generated_10K,ai,train,44.50940704345703,53.08606719970703,528.4865112304688,3.83045634594587,0.11041259765625,-0.04857306927442551,1.8101935386657715,5.0782413256328045
ai_mj_001451.png,Midjourney,ai,train,110.43634033203125,147.65855407714844,1013.3834228515625,4.104246506538331,0.117950439453125,0.2497536987066269,1.7035776376724243,5.093525626859574
rl_coco_001668.png,MS_COCO_2017,rl,train,47.40005874633789,63.305660247802734,846.6427612304688,3.1923845779715636,0.1082763671875,0.13460105657577515,1.8625600337982178,5.026477832011053
ai_mj_002398.png,Midjourney,ai,train,55.36595153808594,99.9330825805664,1020.0,2.9370304339492925,0.10015869140625,0.0857715904712677,1.4530178308486938,4.381082657991071
rl_coco_002380.png,MS_COCO_2017,rl,train,133.2046356201172,146.9669189453125,1008.8746337890625,4.491468454023227,0.13873291015625,0.022530991584062576,1.7388168573379517,5.068106394276452
rl_coco_001202.png,MS_COCO_2017,rl,train,97.65081787109375,124.56026458740234,956.6201171875,4.032348743374839,0.138092041015625,0.06511667370796204,1.8353488445281982,5.107939571456646
rl_coco_000071.png,MS_COCO_2017,rl,train,83.8436050415039,124.40879821777344,1020.2822875976562,3.618393031178593,0.1268463134765625,-0.05202338844537735,1.7238134145736694,4.978992080385129
ai_mj_001371.png,Midjourney,ai,train,24.81256866455078,93.6899185180664,852.4142456054688,1.059421840327985,0.062530517578125,0.07864272594451904,1.2544580698013306,3.028163302215029
ai_sdxl_002448.png,SDXL_Generated_10K,ai,train,53.40175247192383,95.81378173828125,1008.557373046875,2.9365980961482143,0.0591278076171875,0.024511512368917465,1.7940763235092163,5.153152691879144
rl_open_000256.png,OpenImages,rl,train,122.32274627685547,139.89474487304688,950.9342651367188,4.422948591250528,0.1434326171875,0.12601256370544434,1.8215516805648804,5.064419144057706
ai_sdxl_002020.png,SDXL_Generated_10K,ai,train,49.017677307128906,60.436859130859375,713.370849609375,3.5403564394465836,0.1151123046875,0.27998971939086914,1.7378636598587036,5.02263985450506
rl_coco_002520.png,MS_COCO_2017,rl,train,39.81980895996094,80.90170288085938,829.1923828125,2.5904598742399174,0.1045684814453125,0.1970410794019699,1.2933367490768433,3.5922398313624506
rl_imgn_002654.png,ImageNet_1K_256,rl,train,90.57466125488281,129.4978485107422,1011.1666259765625,3.820156843990965,0.112274169921875,-0.0348205640912056,1.8354637622833252,5.06146224059301
rl_coco_002348.png,MS_COCO_2017,rl,train,103.20429229736328,109.78707122802734,952.0640869140625,4.208477159193833,0.131072998046875,-0.04615579545497894,1.8033068180084229,5.105167138303601
ai_mj_002013.png,Midjourney,ai,train,53.70433044433594,53.92707061767578,692.4074096679688,3.686471624387848,0.102447509765625,0.11879013478755951,1.8159981966018677,5.1452306578042615
rl_imgn_001755.png,ImageNet_1K_256,rl,train,81.65467071533203,94.54627227783203,864.9739990234375,4.009920675046721,0.121307373046875,0.08523452281951904,1.7318347692489624,5.050051956478732
ai_mj_002143.png,Midjourney,ai,train,96.94300079345703,113.84455108642578,1020.12548828125,3.9977735518863513,0.10595703125,0.13042889535427094,1.744408130645752,5.0500566199391965
rl_coco_001253.png,MS_COCO_2017,rl,train,62.70283126831055,99.62727355957031,947.4027709960938,3.3413945551944093,0.097320556640625,-0.048950329422950745,1.7924318313598633,5.086260600471754
ai_diff_001047.png,DiffusionDB,ai,train,91.34503936767578,130.04844665527344,979.3436279296875,3.858960703112461,0.1019439697265625,0.07851971685886383,1.841780662536621,5.154728797342854
rl_coco_001895.png,MS_COCO_2017,rl,train,56.43620300292969,86.92123413085938,715.7318115234375,3.5812887158619398,0.1088104248046875,-0.045095548033714294,1.7675426006317139,5.043975472190497
ai_mj_001704.png,Midjourney,ai,train,43.846832275390625,91.43888854980469,876.2156982421875,2.6744788107636235,0.0808258056640625,-0.0827750489115715,1.7789576053619385,5.042852041030777
ai_diff_000450.png,DiffusionDB,ai,train,70.26258850097656,92.55631256103516,808.7446899414062,3.7756406081181573,0.133514404296875,-0.033461421728134155,1.8872653245925903,5.135219238747954
rl_open_001763.png,OpenImages,rl,train,132.2357940673828,141.65426635742188,1019.152587890625,4.465010632047682,0.1492156982421875,0.08053629100322723,1.8256113529205322,5.0446641581995735
ai_diff_001939.png,DiffusionDB,ai,train,41.293701171875,50.21257400512695,648.9144897460938,3.3902886638343195,0.089752197265625,0.10342485457658768,1.8715629577636719,5.084490907610188
rl_open_001356.png,OpenImages,rl,train,104.84284210205078,157.06690979003906,1040.778564453125,3.830408484729703,0.1299591064453125,0.022703956812620163,1.7706050872802734,4.908482125187073
ai_mj_002078.png,Midjourney,ai,train,52.566307067871094,78.0320816040039,729.2914428710938,3.5278981201656046,0.09423828125,-0.06979848444461823,1.7892582416534424,5.101725679239299
ai_sdxl_002422.png,SDXL_Generated_10K,ai,train,49.219329833984375,55.42283630371094,685.8994140625,3.6094665518109936,0.1166839599609375,0.14395591616630554,1.785467505455017,5.125728521205147
rl_open_002499.png,OpenImages,rl,train,54.10768127441406,50.99308395385742,511.8456726074219,4.155849840188972,0.1268463134765625,0.0036484405864030123,1.8502041101455688,5.158586750937745
ai_mj_001969.png,Midjourney,ai,train,136.76986694335938,124.50277709960938,794.1649780273438,4.886127673421445,0.1641845703125,0.10758472234010696,1.750709891319275,4.792390408827472
ai_diff_002710.png,DiffusionDB,ai,train,80.20143127441406,159.62205505371094,969.8577270507812,3.1911542744654993,0.095855712890625,0.017151135951280594,1.8606925010681152,5.110805444431387
ai_mj_000939.png,Midjourney,ai,train,33.54905319213867,62.736610412597656,590.42529296875,2.625439912580145,0.1075592041015625,0.18869221210479736,1.4172576665878296,4.141198069602923
ai_sdxl_002601.png,SDXL_Generated_10K,ai,train,15.35996150970459,15.03980541229248,230.72927856445312,3.40184120459534,0.10858154296875,-0.4217909574508667,1.713218331336975,4.961953683775164
rl_open_001914.png,OpenImages,rl,train,108.1225814819336,110.13848876953125,937.7697143554688,4.308889490828014,0.1331787109375,0.1348944902420044,1.8736090660095215,5.020062251940174
ai_sdxl_000979.png,SDXL_Generated_10K,ai,train,31.03960418701172,55.36484909057617,600.0816650390625,2.8487990624731157,0.0883026123046875,0.2072954773902893,1.7207856178283691,4.536323221756226
ai_sdxl_002103.png,SDXL_Generated_10K,ai,train,34.0159797668457,40.140533447265625,307.2621154785156,4.1928692416369,0.1324462890625,0.16070185601711273,1.6406079530715942,4.548749459374221
rl_coco_001593.png,MS_COCO_2017,rl,train,79.56517028808594,117.47586059570312,1032.0823974609375,3.5219820308470227,0.117645263671875,0.0788809061050415,1.859044075012207,5.082152421430674
ai_diff_000533.png,DiffusionDB,ai,train,76.7706069946289,87.7161636352539,886.8291625976562,3.873949130120097,0.1225738525390625,0.08438964188098907,1.8493571281433105,5.104213513029466
ai_diff_000180.png,DiffusionDB,ai,train,113.05868530273438,166.1339569091797,1073.85009765625,3.798583643898396,0.1388702392578125,0.18123283982276917,1.8523765802383423,5.042090308100782
ai_mj_002752.png,Midjourney,ai,train,74.45940399169922,146.62380981445312,996.3744506835938,3.092949353298228,0.10137939453125,-0.09050651639699936,1.6952922344207764,4.970050671605941
rl_open_001659.png,OpenImages,rl,train,153.78622436523438,149.4052276611328,947.1441040039062,4.80358479399065,0.145660400390625,-0.04919199272990227,1.8643468618392944,5.144820432439712
rl_coco_001263.png,MS_COCO_2017,rl,train,115.46656799316406,144.9283905029297,1060.188720703125,4.169888957661833,0.127960205078125,0.07045013457536697,1.8313597440719604,5.101503237208564
ai_mj_001778.png,Midjourney,ai,train,39.325157165527344,79.67017364501953,907.5296020507812,2.512587244531802,0.1018829345703125,-9.709596633911133e-05,1.1949909925460815,3.196246793311161
rl_open_001550.png,OpenImages,rl,train,129.11126708984375,113.81400299072266,812.2979736328125,4.758607930308741,0.148223876953125,-0.04035496339201927,1.7494417428970337,5.1522328300340225
rl_imgn_001475.png,ImageNet_1K_256,rl,train,23.051937103271484,31.810956954956055,428.8962707519531,3.127381289567056,0.09136962890625,-0.0532415509223938,1.9248099327087402,5.067288032007661
rl_coco_000817.png,MS_COCO_2017,rl,train,113.76669311523438,152.57369995117188,1049.1719970703125,4.0530857454843625,0.1414642333984375,0.055484965443611145,1.7889353036880493,5.0591651737195535
ai_diff_000283.png,DiffusionDB,ai,train,32.92066192626953,71.16191864013672,790.0493774414062,2.490400202344721,0.0523681640625,-0.014095142483711243,1.65794038772583,4.979595518137346
ai_sdxl_002372.png,SDXL_Generated_10K,ai,train,60.2547607421875,78.41486358642578,704.3933715820312,3.8162096130570355,0.1177825927734375,0.18878939747810364,1.7962390184402466,5.124525142386345
ai_diff_002491.png,DiffusionDB,ai,train,32.81510925292969,48.25751495361328,629.8142700195312,3.05846267395631,0.09259033203125,0.19882217049598694,1.8251211643218994,5.115222929766925
rl_imgn_001254.png,ImageNet_1K_256,rl,train,134.2232666015625,143.678466796875,879.005126953125,4.698492593833148,0.14556884765625,0.015052166767418385,1.8063360452651978,5.053837919308306
ai_mj_000556.png,Midjourney,ai,train,88.95978546142578,130.02395629882812,711.4506225585938,4.070992841785798,0.147613525390625,-0.029504887759685516,1.8191158771514893,5.014972009164355
rl_imgn_001906.png,ImageNet_1K_256,rl,train,55.70650863647461,103.54415130615234,930.2010498046875,3.065087696283278,0.092437744140625,-0.051024824380874634,1.6271514892578125,4.6480431772282405
ai_mj_002561.png,Midjourney,ai,train,58.09504318237305,73.70365905761719,747.3285522460938,3.684550017346299,0.108001708984375,-0.054277557879686356,1.8007539510726929,5.13665380135787
rl_coco_002980.png,MS_COCO_2017,rl,train,95.06758880615234,125.4517822265625,1018.80712890625,3.90912834972128,0.11932373046875,0.2674799859523773,1.880358099937439,5.002011395431247
ai_mj_001178.png,Midjourney,ai,train,72.32732391357422,85.87063598632812,831.4385375976562,3.8871012015158204,0.1221466064453125,-0.2532765865325928,1.7197338342666626,5.024346020277386
rl_imgn_001452.png,ImageNet_1K_256,rl,train,42.44095230102539,62.722957611083984,609.6900634765625,3.443135372539274,0.1094512939453125,0.006083492189645767,1.648155689239502,4.948627613288616
ai_sdxl_000127.png,SDXL_Generated_10K,ai,train,70.39220428466797,67.39203643798828,574.311767578125,4.353353900206076,0.1318817138671875,0.12127232551574707,1.7846788167953491,5.148851834762021
rl_imgn_000781.png,ImageNet_1K_256,rl,train,77.85027313232422,116.28506469726562,878.0,3.7324086559222627,0.118316650390625,0.015247724950313568,1.8524690866470337,4.825774004695758
ai_mj_001269.png,Midjourney,ai,train,78.39391326904297,101.12411499023438,988.5302124023438,3.716120732672463,0.0985107421875,0.026574399322271347,1.7950782775878906,5.123064580955849
ai_sdxl_001361.png,SDXL_Generated_10K,ai,train,88.65705871582031,78.94684600830078,772.8195190429688,4.2599554914201905,0.1308135986328125,-0.04483957216143608,1.775254726409912,5.127352184788565
ai_sdxl_001519.png,SDXL_Generated_10K,ai,train,137.9033660888672,119.13057708740234,766.0234985351562,4.935001609480255,0.15216064453125,0.37655624747276306,1.8081409931182861,4.793375614535219
rl_open_000760.png,OpenImages,rl,train,40.56980895996094,71.1832504272461,804.1616821289062,2.8219312184626477,0.10162353515625,0.11070871353149414,1.849621057510376,5.102102305544149
rl_coco_000224.png,MS_COCO_2017,rl,train,63.75646209716797,80.82707977294922,861.4232177734375,3.6068818548229467,0.12139892578125,-0.20235568284988403,1.7127184867858887,5.09730170663624
ai_mj_000964.png,Midjourney,ai,train,16.301677703857422,72.46663665771484,910.301025390625,0.7788421071596087,0.0515899658203125,0.030468342825770378,0.8310145735740662,1.8167939403382285
ai_mj_001330.png,Midjourney,ai,train,108.7183837890625,140.1683349609375,951.270751953125,4.106360137029894,0.1432342529296875,0.12840931117534637,1.7549285888671875,5.115768585943832
rl_open_002710.png,OpenImages,rl,train,50.55966567993164,87.14814758300781,916.9918212890625,3.008539223716147,0.095428466796875,-0.04722730070352554,1.7265175580978394,5.052694172430058
rl_imgn_002239.png,ImageNet_1K_256,rl,train,124.69368743896484,169.65655517578125,1013.0755004882812,4.153763623745318,0.1378631591796875,0.2688772976398468,1.7628237009048462,5.015653577043468
ai_diff_001542.png,DiffusionDB,ai,train,122.17857360839844,139.45175170898438,949.9905395507812,4.44379482718759,0.1304473876953125,-0.005110450088977814,1.824661135673523,5.054033791064678
rl_imgn_002413.png,ImageNet_1K_256,rl,train,28.500947952270508,63.336509704589844,976.9390869140625,2.0021830262424576,0.0554046630859375,0.16621749103069305,1.764052391052246,5.050703436035223
ai_mj_001898.png,Midjourney,ai,train,97.73139953613281,88.77298736572266,776.3929443359375,4.392240375514454,0.1375274658203125,-0.05896329507231712,1.7894282341003418,5.148431374601078
ai_mj_000597.png,Midjourney,ai,train,28.931100845336914,76.71906280517578,940.5200805664062,1.702185471257241,0.0730438232421875,0.2565985321998596,1.6944223642349243,4.601141009211219
rl_coco_000425.png,MS_COCO_2017,rl,train,102.60334777832031,125.55184173583984,885.85888671875,4.264903853479897,0.1348876953125,0.043310582637786865,1.7283039093017578,5.030564842387527
rl_open_000101.png,OpenImages,rl,train,124.96733093261719,126.93035125732422,1039.681640625,4.375232843338669,0.135284423828125,-0.07028524577617645,1.8088546991348267,5.12918062617532
rl_open_000086.png,OpenImages,rl,train,88.07160186767578,86.86678314208984,791.5465698242188,4.2490850187670475,0.1252593994140625,-0.09252043068408966,1.8200489282608032,5.146555029987198
rl_imgn_000632.png,ImageNet_1K_256,rl,train,227.03176879882812,217.02223205566406,1051.3087158203125,5.180796174628824,0.1676025390625,0.03498857840895653,1.8031561374664307,5.041099788208119
rl_open_000568.png,OpenImages,rl,train,158.86427307128906,173.65316772460938,1021.3246459960938,4.715003278072733,0.149505615234375,0.017492279410362244,1.8446532487869263,5.001527792261537
rl_open_002988.png,OpenImages,rl,train,37.88601303100586,58.63563919067383,643.244873046875,3.1643762530467265,0.1072845458984375,0.11846041679382324,1.7705028057098389,5.047966965790209
ai_diff_000623.png,DiffusionDB,ai,train,166.53274536132812,179.55194091796875,1021.250244140625,4.726457628798054,0.162384033203125,0.04411404952406883,1.8124397993087769,5.115560570118384
ai_mj_000101.png,Midjourney,ai,train,91.42218017578125,84.45179748535156,673.5948486328125,4.536456890887751,0.1334381103515625,0.22844628989696503,1.716782808303833,5.007323964556961
ai_diff_002339.png,DiffusionDB,ai,train,42.97087097167969,92.04164123535156,833.2646484375,2.775664126802554,0.0683135986328125,0.15272536873817444,1.8120051622390747,5.010896846877852
rl_imgn_000707.png,ImageNet_1K_256,rl,train,93.64907836914062,95.17633056640625,903.0093994140625,4.136485688896614,0.127227783203125,-0.06791850924491882,1.7835570573806763,5.1338267797444415
ai_sdxl_001954.png,SDXL_Generated_10K,ai,train,81.14683532714844,92.28173065185547,708.4772338867188,4.283904504400575,0.130828857421875,0.06234000623226166,1.8547674417495728,4.862160001955686
ai_mj_000427.png,Midjourney,ai,train,23.140478134155273,91.57803344726562,1026.6002197265625,0.936643692280568,0.057342529296875,0.19117486476898193,1.175468921661377,2.760748225156656
ai_mj_002452.png,Midjourney,ai,train,64.87144470214844,105.25557708740234,1019.0829467773438,3.2702924776336673,0.0971527099609375,0.24773740768432617,1.7839840650558472,5.020384667575532
rl_open_000447.png,OpenImages,rl,train,190.7775115966797,179.3444366455078,1021.0367431640625,5.008135387486159,0.1420135498046875,-0.005087468773126602,1.861375331878662,5.116133896818862
rl_open_002155.png,OpenImages,rl,train,102.98526763916016,127.26509094238281,896.40283203125,4.2426564840457806,0.1370391845703125,0.0009490847587585449,1.7906779050827026,5.105383718090005
ai_mj_001350.png,Midjourney,ai,train,41.86996841430664,59.13304138183594,631.3683471679688,3.2962373719462676,0.128570556640625,0.12869203090667725,1.7334853410720825,5.009871155585445
rl_coco_002634.png,MS_COCO_2017,rl,train,152.9298095703125,167.36959838867188,1011.6610107421875,4.686572661842479,0.135894775390625,0.012633398175239563,1.806071400642395,5.16199041557785
rl_open_002209.png,OpenImages,rl,train,134.361328125,182.69305419921875,1061.6336669921875,3.792604542215316,0.1448974609375,0.014480514451861382,1.3861244916915894,3.949964392651846
ai_sdxl_001267.png,SDXL_Generated_10K,ai,train,55.772621154785156,74.68144226074219,701.0578002929688,3.7074065140624253,0.1072235107421875,-0.008132362738251686,1.9017400741577148,5.073361546789323
rl_imgn_001612.png,ImageNet_1K_256,rl,train,53.08631896972656,74.8193130493164,884.7327270507812,3.2667673436559435,0.110382080078125,0.3611048758029938,1.8362020254135132,4.91953300369881
rl_open_002447.png,OpenImages,rl,train,69.31623077392578,69.3248062133789,617.0072631835938,4.249405884656728,0.12603759765625,0.09289787709712982,1.9473439455032349,4.948300344361892
rl_coco_000853.png,MS_COCO_2017,rl,train,123.04206848144531,120.59258270263672,945.5421752929688,4.445737992767184,0.1233367919921875,-0.046438585966825485,1.7202266454696655,4.998487267338455
ai_sdxl_001180.png,SDXL_Generated_10K,ai,train,26.65144920349121,54.841278076171875,722.0152587890625,2.296734490070552,0.07666015625,-0.23498253524303436,1.7798100709915161,5.03087544465187
ai_mj_002374.png,Midjourney,ai,train,54.81324005126953,103.364501953125,781.8951416015625,3.1202796247336044,0.10052490234375,0.17711666226387024,1.7240318059921265,4.875370324046921
rl_open_000882.png,OpenImages,rl,train,38.85586929321289,87.00785827636719,853.408447265625,2.4146827394001957,0.0816802978515625,-0.03007485345005989,1.985650897026062,4.880392262379331
ai_sdxl_000806.png,SDXL_Generated_10K,ai,train,161.07032775878906,122.67994689941406,821.8333129882812,4.995547509462315,0.156463623046875,-0.03975404053926468,1.766383171081543,5.1084779472278
rl_imgn_001392.png,ImageNet_1K_256,rl,train,22.253023147583008,29.337556838989258,417.8085632324219,3.151940781480338,0.1072235107421875,-0.22252576053142548,1.817077398300171,4.996398499707447
rl_open_000126.png,OpenImages,rl,train,105.67826843261719,120.84554290771484,941.6082153320312,4.2760540459399135,0.11566162109375,-0.03229633718729019,1.8680239915847778,5.059253667296569
rl_coco_001938.png,MS_COCO_2017,rl,train,20.46968650817871,61.50479507446289,872.9318237304688,1.2584120851600005,0.068603515625,0.28872281312942505,1.7451437711715698,4.5999406521694475
rl_imgn_001412.png,ImageNet_1K_256,rl,train,119.9843978881836,160.95114135742188,914.0197143554688,4.268874720508572,0.1477203369140625,-0.028535479679703712,1.7931240797042847,4.92840238806264
ai_mj_001725.png,Midjourney,ai,train,47.51901626586914,65.43695068359375,633.7318115234375,3.6366310719391723,0.105133056640625,0.01508324034512043,1.6119283437728882,4.706999079419737
ai_diff_002477.png,DiffusionDB,ai,train,113.22374725341797,201.829345703125,1076.14501953125,3.642049952745051,0.124176025390625,0.000772770494222641,1.7046289443969727,4.854199553845903
rl_imgn_000971.png,ImageNet_1K_256,rl,train,96.03753662109375,103.28742218017578,966.6074829101562,4.088428779949344,0.1321868896484375,-0.12069562077522278,1.7699211835861206,5.06066611724904
ai_mj_000054.png,Midjourney,ai,train,65.7910385131836,86.6590347290039,791.8850708007812,3.7753842789324197,0.1135711669921875,-0.054721519351005554,1.8362338542938232,5.073698401910217
ai_diff_002908.png,DiffusionDB,ai,train,56.67038345336914,64.85803985595703,697.277587890625,3.7711362983700014,0.0973968505859375,0.1581157147884369,1.7636899948120117,5.14262237155519
rl_open_001144.png,OpenImages,rl,train,18.929126739501953,28.074493408203125,487.8770446777344,2.638100720389152,0.0599517822265625,-0.049739837646484375,1.762007474899292,5.025726234587988
rl_imgn_000900.png,ImageNet_1K_256,rl,train,61.42450714111328,79.4398422241211,837.1343994140625,3.591645330682727,0.084808349609375,-0.02594153769314289,1.7610313892364502,4.952145953754521
rl_open_001372.png,OpenImages,rl,train,64.63394927978516,93.19580841064453,983.2456665039062,3.359460262180238,0.1197357177734375,0.024413937702775,1.8594948053359985,5.037110128101532
rl_imgn_002055.png,ImageNet_1K_256,rl,train,142.09304809570312,212.24827575683594,1048.1077880859375,4.1603403534288965,0.1422271728515625,-0.023888295516371727,1.795364499092102,5.0323914966751975
ai_mj_002805.png,Midjourney,ai,train,86.53559875488281,85.46546173095703,722.25341796875,4.343378625474193,0.122467041015625,-0.16933447122573853,1.78355872631073,5.133061474958314
ai_mj_000220.png,Midjourney,ai,train,81.47997283935547,86.83164978027344,972.235595703125,3.862517845557884,0.1304931640625,-0.0016113389283418655,1.7966493368148804,5.148869935045194
ai_diff_002285.png,DiffusionDB,ai,train,119.96210479736328,137.7299346923828,1022.6328735351562,4.287604836527065,0.114105224609375,-0.054049715399742126,1.8024598360061646,5.099734535796048
ai_mj_001098.png,Midjourney,ai,train,27.695993423461914,80.54136657714844,870.7559814453125,1.5700770239847897,0.0836181640625,0.07157961279153824,1.2394248247146606,3.17574215371059
ai_diff_001640.png,DiffusionDB,ai,train,113.4067611694336,141.9644012451172,886.2550659179688,4.305997047534165,0.14056396484375,0.06131646782159805,1.836804986000061,5.126661975337659
rl_open_001354.png,OpenImages,rl,train,87.33993530273438,105.63220977783203,836.5082397460938,4.126498040215738,0.12823486328125,-0.03813917189836502,1.8078997135162354,5.125858170839366
ai_mj_000252.png,Midjourney,ai,train,53.785465240478516,87.40214538574219,851.3189697265625,3.1832211099084753,0.1131744384765625,-0.012739391066133976,1.8807551860809326,5.071972699478861
ai_diff_002827.png,DiffusionDB,ai,train,71.45233154296875,90.87357330322266,874.27685546875,3.758490384721115,0.1120758056640625,0.23814819753170013,1.788280725479126,5.099304328027559
ai_sdxl_000175.png,SDXL_Generated_10K,ai,train,50.4891471862793,68.45707702636719,847.0006103515625,3.3053905037170477,0.104339599609375,0.03915346786379814,1.7853889465332031,5.048261681453085
rl_imgn_002707.png,ImageNet_1K_256,rl,train,56.740936279296875,76.51634216308594,827.0731811523438,3.4825040075016434,0.1184234619140625,-0.07466165721416473,1.706666350364685,5.095503275677911
ai_sdxl_001381.png,SDXL_Generated_10K,ai,train,37.32490539550781,49.46852111816406,450.6395568847656,3.7374358456667194,0.1181640625,-0.05689944699406624,1.7225496768951416,4.743819916653055
ai_mj_001709.png,Midjourney,ai,train,45.661861419677734,89.78323364257812,646.2259521484375,2.969495708457109,0.1053924560546875,0.594133734703064,1.6289690732955933,4.701832028346194
rl_imgn_001933.png,ImageNet_1K_256,rl,train,111.83457946777344,124.04918670654297,895.6617431640625,4.381934159426112,0.151947021484375,0.01490823458880186,1.8058509826660156,5.113272261333967
ai_sdxl_000018.png,SDXL_Generated_10K,ai,train,56.41279602050781,62.74653244018555,639.552978515625,3.9258400311347637,0.1184234619140625,-0.0898292288184166,1.7359064817428589,5.023543892887208
ai_sdxl_000108.png,SDXL_Generated_10K,ai,train,21.21306037902832,46.39442443847656,492.7575378417969,2.46843240748875,0.065155029296875,0.05763024091720581,1.747847557067871,4.950502466033798
