filename,source_dataset,class_label,subset,Global Entropy,Local Entropy Mean,Local Entropy Std,Intensity Mean,Intensity Std,Laplacian Variance,Patch Variance Mean,Patch Variance Std,Noise Residual Energy
ai_diff_002205.png,DiffusionDB,ai,train,7.114739949524676,1.4118627309799194,1.2393605709075928,83.47274780273438,57.055549367406606,1088.479736328125,1103.602391242981,1736.9325326541866,20.492935180664062
rl_open_001813.png,OpenImages,rl,train,7.632038147510078,2.84354829788208,0.7961885929107666,78.90003967285156,62.950363970139485,3155.529296875,1556.9750193953514,1492.998097417546,58.08421325683594
ai_sdxl_000520.png,SDXL_Generated_10K,ai,train,7.501686125975046,1.584627628326416,0.7970145344734192,102.68685913085938,45.689451701143796,249.09205627441406,455.471844792366,701.8621401423378,6.8183135986328125
rl_coco_001831.png,MS_COCO_2017,rl,train,7.512996218826271,2.7217941284179688,0.8872054815292358,79.1380615234375,55.3864895124243,2534.351318359375,1262.6039789915085,1434.6751170553878,52.89320373535156
rl_coco_000112.png,MS_COCO_2017,rl,train,7.4181339196813445,2.482041835784912,0.9128164052963257,111.82473754882812,48.93221170557674,2124.468017578125,727.782363653183,718.9932791300437,48.53794860839844
ai_sdxl_002598.png,SDXL_Generated_10K,ai,train,6.915549241598763,1.7897955179214478,0.736305296421051,129.97467041015625,32.78532122916258,261.5,335.1365945339203,384.4001390333246,18.388092041015625
ai_mj_001451.png,Midjourney,ai,train,7.571573098149688,2.594426155090332,0.9985187649726868,121.62132263183594,48.98344972769124,4005.690185546875,1029.3010939955711,1303.7328875124267,45.84700012207031
rl_coco_001668.png,MS_COCO_2017,rl,train,7.362368892096229,1.8239340782165527,0.8333247900009155,115.93145751953125,41.608196013674466,646.2935180664062,401.4128495454788,594.3377925911088,20.647491455078125
ai_mj_002398.png,Midjourney,ai,train,6.327300536538341,1.4682023525238037,1.3032742738723755,194.808837890625,67.0844459847668,654.517822265625,1127.3667891025543,1930.8431159797296,21.835006713867188
rl_coco_002380.png,MS_COCO_2017,rl,train,7.919377048575698,2.851929187774658,0.8768742680549622,126.93649291992188,64.62166738078983,3523.63525390625,2167.0474848747253,1841.5799971692754,57.64164733886719
rl_coco_001202.png,MS_COCO_2017,rl,train,7.67539691174867,2.3124709129333496,1.1739400625228882,128.35623168945312,59.3265236184246,2176.248291015625,1371.8018268346786,1467.0654510474758,41.89796447753906
rl_coco_000071.png,MS_COCO_2017,rl,train,6.977672181142683,2.070585012435913,1.1606124639511108,65.20135498046875,53.891449921382446,2711.51611328125,1086.3735097646713,1267.1267626384579,38.62748718261719
ai_mj_001371.png,Midjourney,ai,train,2.6557125310125342,0.5922642350196838,0.9747677445411682,9.528366088867188,34.10263038568175,715.0494384765625,469.25488942861557,1210.8551176463252,8.837310791015625
ai_sdxl_002448.png,SDXL_Generated_10K,ai,train,7.044946407833645,1.8802189826965332,0.7722697257995605,98.03421020507812,35.73322533231712,690.2093505859375,718.9848041534424,1600.714730115928,16.39862060546875
rl_open_000256.png,OpenImages,rl,train,7.766985115247422,2.643512010574341,1.0633946657180786,153.18711853027344,62.40118095618798,2841.851318359375,1710.8580024838448,1475.7290897872913,52.14790344238281
ai_sdxl_002020.png,SDXL_Generated_10K,ai,train,7.005174440717772,1.867679476737976,1.00553297996521,127.78135681152344,34.31126550267988,410.06884765625,385.08489114046097,519.134572686854,19.256362915039062
rl_coco_002520.png,MS_COCO_2017,rl,train,4.714411571778413,1.1726136207580566,1.3078795671463013,38.07861328125,59.1087375054909,944.07421875,448.0396970510483,839.2431701191517,21.084075927734375
rl_imgn_002654.png,ImageNet_1K_256,rl,train,7.28233743581646,2.241014242172241,1.1252790689468384,72.30844116210938,69.70659434516838,2198.029052734375,1503.326506972313,2029.1724845354813,38.28948974609375
rl_coco_002348.png,MS_COCO_2017,rl,train,7.775875382429966,2.7149956226348877,0.7438569664955139,115.96299743652344,61.20884390225268,2421.627197265625,1328.518136560917,1413.5235591247479,55.015777587890625
ai_mj_002013.png,Midjourney,ai,train,7.7503983935152485,2.1960995197296143,0.7920238971710205,116.73570251464844,58.95831754512948,283.03564453125,692.8464278578758,851.8886791787614,15.496597290039062
rl_imgn_001755.png,ImageNet_1K_256,rl,train,7.1454044597415765,2.3773128986358643,1.025148630142212,156.90843200683594,46.02412337637046,1886.555908203125,802.1222721934319,995.8254844517495,42.686126708984375
ai_mj_002143.png,Midjourney,ai,train,7.805320169435979,2.643423318862915,0.8303865194320679,130.19044494628906,59.04776809397337,2407.302734375,1269.1355412602425,1743.830220965972,50.119110107421875
rl_coco_001253.png,MS_COCO_2017,rl,train,7.608406901201136,1.8851484060287476,1.1031625270843506,133.41404724121094,76.33142383361525,1167.390625,1043.6275139451027,1544.7865549412604,23.826690673828125
ai_diff_001047.png,DiffusionDB,ai,train,7.570714796595289,2.427777051925659,0.9044720530509949,91.16319274902344,65.11536154898464,2427.26904296875,1282.7723799347878,1959.1262979576763,45.08880615234375
rl_coco_001895.png,MS_COCO_2017,rl,train,7.500298647175071,1.7341289520263672,1.0186415910720825,133.1031036376953,78.80943553305853,1208.1815185546875,592.3448184132576,930.0393658360666,25.169723510742188
ai_mj_001704.png,Midjourney,ai,train,7.295090302545245,1.3466709852218628,1.0642145872116089,125.6475830078125,59.050859490860255,790.6923828125,805.1848452091217,1492.2651652440059,18.974563598632812
ai_diff_000450.png,DiffusionDB,ai,train,7.638971269439459,2.0643861293792725,1.1734048128128052,104.02301025390625,55.780858183768274,1879.015625,617.5859204530716,809.6271790539735,35.23431396484375
rl_open_001763.png,OpenImages,rl,train,7.802254677239227,2.806570053100586,0.9509666562080383,129.13803100585938,59.251569300156646,3136.07568359375,1558.1979072093964,1189.2725852353308,57.2545166015625
ai_diff_001939.png,DiffusionDB,ai,train,6.072389763689372,1.737222671508789,0.6621325612068176,77.11592102050781,24.289803265232184,766.1500244140625,213.92610102891922,298.2142739266035,26.1956787109375
rl_open_001356.png,OpenImages,rl,train,7.2587355168404875,2.089611291885376,1.203485369682312,81.30421447753906,83.11974767864739,2073.494873046875,2382.2841694951057,2901.760070790809,39.51051330566406
ai_mj_002078.png,Midjourney,ai,train,7.561975661536235,1.8724421262741089,1.0474640130996704,107.20726013183594,51.8511846137584,569.451416015625,725.4577159285545,990.8806855849393,14.203445434570312
ai_sdxl_002422.png,SDXL_Generated_10K,ai,train,7.407713381576005,1.9889605045318604,0.8891357779502869,111.92835998535156,46.32008201323897,163.1648406982422,592.4023910164833,738.4607116828612,10.717849731445312
rl_open_002499.png,OpenImages,rl,train,6.911332057217187,2.084336757659912,0.7812393307685852,135.0139923095703,32.73701654603531,776.9739990234375,246.26052349805832,248.51688319777523,32.41929626464844
ai_mj_001969.png,Midjourney,ai,train,7.611053723296925,2.9738314151763916,0.7554015517234802,87.92373657226562,51.21735020683814,2768.14599609375,1439.684886455536,871.1821008650371,63.38154602050781
ai_diff_002710.png,DiffusionDB,ai,train,6.350215619698344,1.774918556213379,0.9434385299682617,118.57319641113281,86.03818771943749,2812.855712890625,1993.0261991620064,2523.9751166180195,30.42987060546875
ai_mj_000939.png,Midjourney,ai,train,6.556552230000822,1.1427273750305176,1.2883102893829346,63.258209228515625,46.87901034007664,748.8433837890625,380.50989401340485,603.0194755150952,13.8612060546875
ai_sdxl_002601.png,SDXL_Generated_10K,ai,train,7.274714378765623,0.9793654084205627,0.591668426990509,119.9305419921875,39.95077954409468,51.318519592285156,66.96446061134338,99.82081788728148,3.0333099365234375
rl_open_001914.png,OpenImages,rl,train,7.57425369045543,2.764275074005127,0.7002929449081421,118.77540588378906,50.041186832713294,1773.718505859375,1214.3105505108833,1174.9682222765562,53.92376708984375
ai_sdxl_000979.png,SDXL_Generated_10K,ai,train,6.747008661102614,1.1961010694503784,0.8970045447349548,145.20008850097656,28.9500099615595,291.49163818359375,252.70114129781723,494.729410836564,12.467849731445312
ai_sdxl_002103.png,SDXL_Generated_10K,ai,train,6.5578342925437285,1.4982510805130005,0.7957258820533752,125.87338256835938,23.556051515411234,130.1215057373047,156.32789885997772,165.70877127870546,13.690887451171875
rl_coco_001593.png,MS_COCO_2017,rl,train,7.571947254392016,2.0765433311462402,1.1998522281646729,102.53413391113281,70.14660742937409,1710.8843994140625,1200.3311135172844,1612.390721398317,34.56842041015625
ai_diff_000533.png,DiffusionDB,ai,train,7.569077791091933,2.3639042377471924,0.8463100790977478,128.9779815673828,54.02998751803823,1289.54833984375,782.905897796154,931.2798564896517,35.50091552734375
ai_diff_000180.png,DiffusionDB,ai,train,7.265439992025057,2.07588529586792,1.3076632022857666,135.87249755859375,83.34101091043202,1674.9522705078125,2521.20955657959,2335.9398500476427,39.83721923828125
ai_mj_002752.png,Midjourney,ai,train,7.690569364289706,1.615760087966919,1.1599607467651367,118.89031982421875,71.36190623620764,1958.3936767578125,1412.990289926529,1827.8577654530045,25.8126220703125
rl_open_001659.png,OpenImages,rl,train,7.782714756863102,3.0902693271636963,1.0999515056610107,142.84803771972656,65.10387508357695,4096.5419921875,2152.2986515164375,1587.5802977030319,65.2264404296875
rl_coco_001263.png,MS_COCO_2017,rl,train,7.754060959039488,2.5975911617279053,0.9696398973464966,103.64637756347656,68.69572784600585,4267.2841796875,1730.405815064907,1798.9495490981217,54.04742431640625
ai_mj_001778.png,Midjourney,ai,train,4.337316595596526,1.155670166015625,1.431618094444275,212.69065856933594,61.97986616993256,342.38330078125,744.9938408732414,1541.9204559642005,13.692733764648438
rl_open_001550.png,OpenImages,rl,train,7.603070201821346,3.0020253658294678,0.9997262358665466,121.08827209472656,57.122683334411256,4314.3779296875,1245.5916195511818,1002.0295825552362,67.65299987792969
rl_imgn_001475.png,ImageNet_1K_256,rl,train,6.368957150377473,1.1364216804504395,0.7719050645828247,118.465087890625,22.697748269507862,98.112548828125,114.45102560520172,241.84343452191337,5.997894287109375
rl_coco_000817.png,MS_COCO_2017,rl,train,7.508308522654115,2.377997398376465,1.3461837768554688,158.0292205810547,74.26634483819313,4051.292236328125,1795.2897534966469,1674.5563805481204,48.78498840332031
ai_diff_000283.png,DiffusionDB,ai,train,7.710364282974552,1.3207738399505615,0.8547051548957825,116.90533447265625,62.25072980645271,516.3612670898438,500.6501979827881,1036.0787373222267,8.761856079101562
ai_sdxl_002372.png,SDXL_Generated_10K,ai,train,7.314180576000184,1.9927818775177002,0.9369398355484009,139.5307159423828,43.41529687868191,419.0075988769531,723.4673953652382,752.7656744489256,21.317611694335938
ai_diff_002491.png,DiffusionDB,ai,train,7.1126191937892065,1.4332494735717773,0.7814518809318542,76.75936889648438,45.8297020642828,455.18597412109375,201.8650290966034,284.90456556015715,14.303924560546875
rl_imgn_001254.png,ImageNet_1K_256,rl,train,7.57157107244396,2.815030097961426,0.9211465716362,86.9046630859375,54.82262885883812,2897.505615234375,1561.9881182909012,1273.2913944576353,59.474395751953125
ai_mj_000556.png,Midjourney,ai,train,7.479666715722739,1.9714282751083374,0.9995924234390259,106.45860290527344,53.591194319087286,1379.171142578125,1271.7739555239677,1159.2141096702198,35.75944519042969
rl_imgn_001906.png,ImageNet_1K_256,rl,train,7.307072969712356,1.614476203918457,1.2708779573440552,172.18063354492188,66.04672964290093,1097.28857421875,909.5191359519958,1394.1908585502292,19.70947265625
ai_mj_002561.png,Midjourney,ai,train,7.440741906850753,2.037768602371216,0.8793856501579285,124.44342041015625,52.58323134722731,533.0515747070312,749.2734241485596,1061.5232826297784,25.366851806640625
rl_coco_002980.png,MS_COCO_2017,rl,train,7.17865322283396,2.3434484004974365,1.2064790725708008,63.4224853515625,52.17210725488117,3176.84130859375,1212.1501108407974,1562.6152582128561,47.08412170410156
ai_mj_001178.png,Midjourney,ai,train,7.410936416656149,2.2497222423553467,1.0065885782241821,82.33242797851562,47.662064790626694,1234.3580322265625,805.7573223114014,866.3961677976713,35.108642578125
rl_imgn_001452.png,ImageNet_1K_256,rl,train,6.824775744831504,1.5453089475631714,1.062373161315918,128.65280151367188,37.07946529970818,465.103515625,326.99873101711273,438.2288641807305,19.206497192382812
ai_sdxl_000127.png,SDXL_Generated_10K,ai,train,7.183227801457404,2.443588972091675,0.7468509078025818,105.48812866210938,36.35153831450744,225.9474639892578,748.5388262271881,640.770235576448,18.948532104492188
rl_imgn_000781.png,ImageNet_1K_256,rl,train,7.338495036810194,1.9638757705688477,1.078935146331787,108.74679565429688,72.18379914830713,1043.0430908203125,1084.1544369459152,1345.6148423716254,32.41619873046875
ai_mj_001269.png,Midjourney,ai,train,7.434724482088026,2.330626964569092,0.8624149560928345,76.58918762207031,48.02506407548863,1621.953857421875,875.7409750819206,1243.6232343368833,34.80902099609375
ai_sdxl_001361.png,SDXL_Generated_10K,ai,train,7.3665353248009815,2.739078998565674,0.6555018424987793,118.64103698730469,44.209776515214855,1121.622314453125,981.2996804118156,836.7315244035034,42.095184326171875
ai_sdxl_001519.png,SDXL_Generated_10K,ai,train,7.530083341423632,2.975987434387207,0.6886744499206543,116.87223815917969,48.9433040368334,2170.32666015625,1805.9724771380424,835.9890175875101,56.71629333496094
rl_open_000760.png,OpenImages,rl,train,6.940542692114687,1.451111078262329,1.0048401355743408,132.2650909423828,39.35275009512172,704.8452758789062,389.05173820257187,746.0272571732743,18.150802612304688
rl_coco_000224.png,MS_COCO_2017,rl,train,7.306075960973187,2.02091383934021,1.1223764419555664,103.78245544433594,41.99912977993204,1560.7393798828125,454.19202798604965,612.070427173035,34.657196044921875
ai_mj_000964.png,Midjourney,ai,train,1.8168961875178862,0.39282622933387756,0.954788863658905,13.908126831054688,26.587225346590763,552.7001342773438,326.76379185914993,1103.2770742728412,6.2332763671875
ai_mj_001330.png,Midjourney,ai,train,7.2441748463903055,2.3927626609802246,1.3306660652160645,92.86557006835938,51.32911250362591,3265.2265625,1119.0060330629349,1155.2321728289032,43.8900146484375
rl_open_002710.png,OpenImages,rl,train,7.63669019685588,1.5768381357192993,1.0723928213119507,112.45011901855469,79.16966252010833,790.7599487304688,615.6528844237328,1083.3668521757472,20.578887939453125
rl_imgn_002239.png,ImageNet_1K_256,rl,train,7.721286801746702,2.4734761714935303,1.4336100816726685,132.1029815673828,70.31583477089798,5715.3779296875,2112.275926887989,2101.4574733374784,50.97862243652344
ai_diff_001542.png,DiffusionDB,ai,train,7.717445670288304,2.7144935131073,1.0530683994293213,103.45587158203125,62.85411867236078,2331.093017578125,1948.256878733635,1602.4726400948346,47.13800048828125
rl_imgn_002413.png,ImageNet_1K_256,rl,train,5.034803475935102,1.1089742183685303,0.8607748746871948,146.74151611328125,45.02780263680493,135.21092224121094,363.4323534965515,923.6575633310047,7.350677490234375
ai_mj_001898.png,Midjourney,ai,train,7.535035054129526,2.832289218902588,0.6915897130966187,109.97323608398438,46.44587216075157,2288.277587890625,803.627110004425,755.1883793487148,56.68699645996094
ai_mj_000597.png,Midjourney,ai,train,5.995032799080802,0.8344290256500244,1.0210384130477905,151.4080810546875,41.44148933095961,409.2253112792969,401.40966534614563,964.8672200953746,11.012939453125
rl_coco_000425.png,MS_COCO_2017,rl,train,7.570495707588134,2.538301467895508,0.9926486611366272,108.65975952148438,67.33951862316215,4081.8232421875,1377.9831047058105,1507.7269725900298,50.5172119140625
rl_open_000101.png,OpenImages,rl,train,7.815040394677249,2.8853793144226074,0.9024133086204529,144.02801513671875,58.872077569916016,3446.4921875,1263.4487961530685,1127.1548672615936,58.70806884765625
rl_open_000086.png,OpenImages,rl,train,7.453600332752758,2.6325201988220215,0.775649905204773,142.0006103515625,47.029458732172785,2137.38427734375,708.6957218647003,728.4890243828145,51.84437561035156
rl_imgn_000632.png,ImageNet_1K_256,rl,train,7.671314141442209,3.245988130569458,1.0044583082199097,95.75363159179688,79.96758778445471,8114.72265625,3897.4003390073776,1870.6824886252098,73.88052368164062
rl_open_000568.png,OpenImages,rl,train,7.673901418612335,2.912753105163574,0.9542388319969177,82.21022033691406,71.05658420649361,4084.029052734375,2641.715407550335,2127.665701577724,62.44464111328125
rl_open_002988.png,OpenImages,rl,train,6.141228320533047,1.3944101333618164,0.9919313788414001,67.61341857910156,25.386820916865055,479.2352294921875,297.759443461895,527.5575272885293,17.217819213867188
ai_diff_000623.png,DiffusionDB,ai,train,7.7853274436103055,2.8343989849090576,1.1348097324371338,132.62635803222656,84.92163149950852,7419.15771484375,2336.676599562168,1907.954296213746,66.16046142578125
ai_mj_000101.png,Midjourney,ai,train,7.5388029584382625,2.7130722999572754,0.8213310241699219,102.17037963867188,47.964770349243615,858.9285888671875,905.7377438545227,668.4861844454891,36.667633056640625
ai_diff_002339.png,DiffusionDB,ai,train,6.902435974862542,1.334013819694519,0.9253073930740356,108.32765197753906,78.67399657806513,437.33856201171875,852.748407304287,1580.8731927344743,16.06243896484375
rl_imgn_000707.png,ImageNet_1K_256,rl,train,7.82312382411024,2.706456184387207,0.8174432516098022,134.333984375,57.827168978045094,588.2097778320312,1230.4857330322266,982.4275908486821,32.70573425292969
ai_sdxl_001954.png,SDXL_Generated_10K,ai,train,7.4139638748969645,2.269620418548584,0.7603353261947632,120.04350280761719,43.19115753337843,869.806396484375,802.5166171193123,655.2791495542074,39.81025695800781
ai_mj_000427.png,Midjourney,ai,train,3.5943147247954594,0.4307371973991394,0.9528458714485168,9.5753173828125,26.30676474751883,814.7949829101562,407.37779116630554,1088.3756629493796,7.831878662109375
ai_mj_002452.png,Midjourney,ai,train,7.5722992963939175,1.9094350337982178,0.9828081130981445,107.62232971191406,68.21201900086234,893.7503051757812,1197.642949283123,1784.4886895565392,27.1490478515625
rl_open_000447.png,OpenImages,rl,train,7.822854889434404,3.3166985511779785,0.8058455586433411,149.2339630126953,68.93194802804086,6078.5390625,2619.976353228092,1851.738146790994,77.33836364746094
rl_open_002155.png,OpenImages,rl,train,7.7184579144196,2.5183920860290527,0.9961221218109131,114.18821716308594,59.54207109007066,2751.549072265625,1442.3732692599297,1464.82155112902,49.467987060546875
ai_mj_001350.png,Midjourney,ai,train,6.773180213937611,1.5297226905822754,1.1757290363311768,168.79917907714844,36.04774149214461,301.1014099121094,389.91938441991806,542.9692363560052,16.633575439453125
rl_coco_002634.png,MS_COCO_2017,rl,train,7.910851011617757,2.973646879196167,0.7999932169914246,119.59127807617188,74.82935685489163,3481.159423828125,3068.357344388962,2428.7358565644945,61.316558837890625
rl_open_002209.png,OpenImages,rl,train,4.52426093935232,1.7683842182159424,1.5051383972167969,212.2814483642578,69.29355897736038,6640.7490234375,1887.0353617072105,2253.4452178218353,52.94801330566406
ai_sdxl_001267.png,SDXL_Generated_10K,ai,train,7.325908505052802,1.9213383197784424,0.8904311060905457,110.37080383300781,41.23390246094866,476.25323486328125,590.9967611432076,773.2106043923955,22.658676147460938
rl_imgn_001612.png,ImageNet_1K_256,rl,train,7.610854597657404,1.7539714574813843,1.200892448425293,140.6742706298828,62.839642774018934,1102.109375,412.98536080121994,714.3466065641121,29.984512329101562
rl_open_002447.png,OpenImages,rl,train,7.5922077655638756,2.308657646179199,0.6818389892578125,129.1810302734375,51.333502836261715,570.6015625,595.4851647615433,703.4292060362112,34.34910583496094
rl_coco_000853.png,MS_COCO_2017,rl,train,7.634740137444748,3.0064737796783447,0.6907025575637817,139.35455322265625,55.07961567149971,4885.0537109375,1180.7885847091675,1271.314281040297,70.26039123535156
ai_sdxl_001180.png,SDXL_Generated_10K,ai,train,6.811132420476003,1.0900241136550903,0.9401127696037292,124.29396057128906,28.405662297102307,280.03936767578125,221.85364443063736,457.0575948813797,8.28839111328125
ai_mj_002374.png,Midjourney,ai,train,6.735064551059494,1.4571294784545898,0.9674921631813049,179.13815307617188,43.43715454175809,649.008056640625,884.8519111871719,1425.7814526708987,19.294967651367188
rl_open_000882.png,OpenImages,rl,train,6.665197680902806,1.1848382949829102,1.0437270402908325,99.29911804199219,70.96599778936198,612.9049072265625,739.3133859038353,1408.7206991303117,13.696014404296875
ai_sdxl_000806.png,SDXL_Generated_10K,ai,train,7.543349573275128,3.4303531646728516,0.4380938410758972,92.99635314941406,48.252396776573484,3850.3046875,1703.0137993693352,710.4070883876423,80.3363037109375
rl_imgn_001392.png,ImageNet_1K_256,rl,train,6.77038617330951,1.1051101684570312,0.8187691569328308,116.11054992675781,31.742177901607928,95.89300537109375,92.48202031850815,193.43283824283932,6.7230377197265625
rl_open_000126.png,OpenImages,rl,train,7.5958552099467465,2.624720811843872,0.9951130747795105,111.70712280273438,70.75926148040276,3306.133056640625,1286.443977355957,1680.9020865111402,50.20503234863281
rl_coco_001938.png,MS_COCO_2017,rl,train,4.447175557095726,0.5926838517189026,0.9810973405838013,128.03689575195312,27.251585968081812,344.2567138671875,236.0740486383438,529.1124288026396,9.34039306640625
rl_imgn_001412.png,ImageNet_1K_256,rl,train,7.508394982802139,2.4117279052734375,1.2454136610031128,85.18679809570312,76.42646129362508,4063.54443359375,2065.62879216671,1951.245981338552,45.84117126464844
ai_mj_001725.png,Midjourney,ai,train,6.9589895969326845,1.7206408977508545,1.2266530990600586,172.74594116210938,70.11502628985046,245.42637634277344,730.6554743051529,1209.864072233836,15.156265258789062
ai_diff_002477.png,DiffusionDB,ai,train,6.231608767591533,1.913435935974121,1.0576462745666504,108.8436279296875,89.5813985026341,5197.2470703125,3430.716889500618,4160.661182564589,43.75437927246094
rl_imgn_000971.png,ImageNet_1K_256,rl,train,7.556478450557813,2.592552900314331,1.1422897577285767,99.12265014648438,55.312728159029476,3761.73388671875,951.0694525241852,991.3058189830695,53.40415954589844
ai_mj_000054.png,Midjourney,ai,train,7.31757267864771,2.065251111984253,0.9168617725372314,118.75331115722656,46.04871687560105,1091.365478515625,793.9065175652504,1232.0707092958908,33.17076110839844
ai_diff_002908.png,DiffusionDB,ai,train,7.643691595295978,2.1442818641662598,0.7993364930152893,96.17691040039062,57.730926521463694,741.9225463867188,552.4899131059647,825.159031290729,28.2666015625
rl_open_001144.png,OpenImages,rl,train,7.440139963970918,1.036802887916565,0.5744414925575256,148.6163330078125,65.26381973450776,75.9865951538086,120.74923622608185,348.90140287123904,4.6195526123046875
rl_imgn_000900.png,ImageNet_1K_256,rl,train,6.75134561110859,2.074702739715576,0.817106306552887,137.40347290039062,44.55203109025545,959.736328125,590.0815831422806,957.6576882025217,27.057403564453125
rl_open_001372.png,OpenImages,rl,train,7.689666143359612,1.9105029106140137,1.0871952772140503,89.02531433105469,67.42861136089536,653.2136840820312,829.5226722359657,1263.0421102342245,22.925704956054688
rl_imgn_002055.png,ImageNet_1K_256,rl,train,6.813167774403674,2.3711490631103516,1.285935878753662,55.959869384765625,74.1332419080232,5843.97705078125,2944.7031071186066,3097.8776502323735,47.650543212890625
ai_mj_002805.png,Midjourney,ai,train,7.535625702688681,2.6172571182250977,0.7780779600143433,113.00247192382812,48.47135371887982,951.7015380859375,897.6474161148071,910.6912922517087,42.81648254394531
ai_mj_000220.png,Midjourney,ai,train,7.666346810025813,2.4451446533203125,1.004868745803833,132.7148895263672,67.32514059498158,905.2237548828125,922.8242540955544,1091.5333143753905,29.576004028320312
ai_diff_002285.png,DiffusionDB,ai,train,7.800774461250346,2.8307032585144043,0.7594868540763855,107.1326904296875,64.61160560076233,2575.569091796875,1954.4054070711136,2014.4636658857937,55.019866943359375
ai_mj_001098.png,Midjourney,ai,train,4.76240779067102,0.6658145785331726,1.014706015586853,214.375,47.14022654010005,466.0889892578125,466.386149764061,875.5039369447253,11.108657836914062
